exercise_id,title_en,title_ru,group,primary_muscles,equipment_id,difficulty,missing_version,existing_reference_clip
ea_dumbbell_leaning_fly,Dumbbell Leaning Fly,Разведение гантелей в наклоне,Shoulders,shoulders,bench_press,beginner,female,exercises/men/Shoulders/Dumbbell Leaning Fly.mp4
ea_dumbbell_lying_external_shoulder_rotation,Dumbbell Lying External Shoulder Rotation,Внешнее вращение плеча с гантелью лежа,Shoulders,,dumbbell,beginner,female,exercises/men/Shoulders/dumbbell lying external shoulder rotation.mp4
ea_dumbbell_lying_one_arm_rear_lateral_raise,Dumbbell Lying One Arm Rear Lateral Raise,Разведение гантели в наклоне одной рукой лежа,Shoulders,shoulders,bench_press,beginner,female,exercises/men/Shoulders/Dumbbell Lying One Arm Rear Lateral Raise.mp4
ea_dumbbell_lying_rear_delt_row,Dumbbell Lying Rear Delt Row,Тяга гантелей лёжа на задние дельты,Shoulders,lats; shoulders,bench_press,beginner,female,exercises/men/Shoulders/Dumbbell Lying Rear Delt Row.mp4
ea_dumbbell_lying_rear_lateral_raise,Dumbbell Lying Rear Lateral Raise,Разведение гантелей лёжа на задние дельты,Shoulders,shoulders,bench_press,beginner,female,exercises/men/Shoulders/Dumbbell Lying Rear Lateral Raise.mp4
ea_dumbbell_one_arm_front_raise,Dumbbell One Arm Front Raise,Подъём гантели одной рукой перед собой,Shoulders,shoulders,dumbbell,beginner,female,exercises/men/Shoulders/Dumbbell One Arm Front Raise.mp4
ea_dumbbell_one_arm_lateral_raise,Dumbbell One Arm Lateral Raise,Подъём гантели одной рукой в сторону,Shoulders,shoulders,dumbbell,beginner,female,exercises/men/Shoulders/Dumbbell One Arm Lateral Raise.mp4
ea_dumbbell_one_arm_low_fly,Dumbbell One Arm Low Fly,Разведение гантели одной рукой снизу,Shoulders,shoulders,dumbbell,beginner,female,exercises/men/Shoulders/Dumbbell One Arm Low Fly.mp4
ea_dumbbell_one_arm_shoulder_press_version_2,Dumbbell One Arm Shoulder Press (version 2),Жим гантели одной рукой от плеча (вариант 2),Shoulders,shoulders,dumbbell,beginner,female,exercises/men/Shoulders/Dumbbell One Arm Shoulder Press (VERSION 2).mp4
ea_dumbbell_push_press,Dumbbell Push Press,Жим гантелей с толчком,Shoulders,shoulders; quads,dumbbell,beginner,female,exercises/men/Shoulders/Dumbbell Push Press.mp4
ea_dumbbell_rear_delt_row,Dumbbell Rear Delt Row,Тяга гантели на заднюю дельту,Shoulders,shoulders; traps,bench_press,beginner,female,exercises/men/Shoulders/Dumbbell Rear Delt Row.mp4
ea_dumbbell_rear_full_shrugs,Dumbbell Rear Full Shrugs,Шраги с гантелями за спиной,Shoulders,traps,dumbbell,beginner,female,exercises/men/Shoulders/Dumbbell Rear Full Shrugs.mp4
ea_dumbbell_rear_lateral_raise,Dumbbell Rear Lateral Raise,Разведение гантелей в наклоне на заднюю дельту,Shoulders,shoulders,dumbbell,beginner,female,exercises/men/Shoulders/Dumbbell Rear Lateral Raise.mp4
ea_dumbbell_reverse_fly,Dumbbell Reverse Fly,Разведение гантелей в наклоне (обратные разведения),Shoulders,traps,bench_press,beginner,female,exercises/men/Shoulders/Dumbbell Reverse Fly.mp4
ea_dumbbell_scott_press,Dumbbell Scott Press,Жим Скотта с гантелями,Shoulders,shoulders,dumbbell,beginner,female,exercises/men/Shoulders/Dumbbell Scott Press.mp4
ea_dumbbell_scott_press_360_degrees,Dumbbell Scott Press (360 Degrees),Жим Скотта с гантелями (360 градусов),Shoulders,shoulders,dumbbell,beginner,female,exercises/men/Shoulders/Dumbbell Scott Press (360 degrees).mp4
ea_dumbbell_seated_alternate_front_raise,Dumbbell Seated Alternate Front Raise,Попеременный подъём гантелей перед собой сидя,Shoulders,shoulders,bench_press,beginner,female,exercises/men/Shoulders/Dumbbell Seated Alternate Front Raise.mp4
ea_dumbbell_seated_alternate_press,Dumbbell Seated Alternate Press,Попеременный жим гантелей сидя,Shoulders,shoulders,bench_press,beginner,female,exercises/men/Shoulders/Dumbbell Seated Alternate Press.mp4
ea_dumbbell_seated_alternate_shoulder_press,Dumbbell Seated Alternate Shoulder Press,Попеременный жим гантелей сидя на плечи,Shoulders,shoulders,bench_press,beginner,female,exercises/men/Shoulders/Dumbbell Seated Alternate Shoulder Press.mp4
ea_dumbbell_seated_front_raise,Dumbbell Seated Front Raise,Подъём гантелей перед собой сидя,Shoulders,shoulders,bench_press,beginner,female,exercises/men/Shoulders/Dumbbell Seated Front Raise.mp4
ea_dumbbell_seated_lateral_raise,Dumbbell Seated Lateral Raise,Разведение гантелей в стороны сидя,Shoulders,shoulders,bench_press,beginner,female,exercises/men/Shoulders/Dumbbell Seated Lateral Raise.mp4
ea_dumbbell_seated_reverse_close_grip_press,Dumbbell Seated Reverse Close Grip Press,Жим гантелей обратным узким хватом сидя,Shoulders,shoulders,bench_press,beginner,female,exercises/men/Shoulders/Dumbbell Seated Reverse Close Grip Press.mp4
ea_dumbbell_seated_shoulder_press,Dumbbell Seated Shoulder Press,Жим гантелей на плечи сидя,Shoulders,shoulders,bench_press,beginner,female,exercises/men/Shoulders/Dumbbell Seated Shoulder Press.mp4
ea_dumbbell_seated_shoulder_press_parallel_grip,Dumbbell Seated Shoulder Press Parallel Grip,Жим гантелей на плечи сидя параллельным хватом,Shoulders,shoulders,bench_press,beginner,female,exercises/men/Shoulders/dumbbell seated shoulder press parallel grip.mp4
ea_dumbbell_seated_on_exercise_ball_shoulder_press,Dumbbell Seated on Exercise Ball Shoulder Press,Жим гантелей на плечи сидя на фитболе,Shoulders,shoulders,dumbbell,beginner,female,exercises/men/Shoulders/dumbbell seated on exercise ball shoulder press.mp4
ea_dumbbell_shrugs,Dumbbell Shrugs,Шраги с гантелями,Shoulders,traps,dumbbell,beginner,female,exercises/men/Shoulders/dumbbell shrugs.mp4
ea_dumbbell_side_lying_one_hand_raise,Dumbbell Side Lying One Hand Raise,Подъём гантели одной рукой лёжа на боку,Shoulders,shoulders,bench_press,beginner,female,exercises/men/Shoulders/Dumbbell Side Lying One Hand Raise.mp4
ea_dumbbell_single_arm_underhand_front_raise,Dumbbell Single Arm Underhand Front Raise,Подъём гантели перед собой одной рукой обратным хватом,Shoulders,shoulders,dumbbell,beginner,female,exercises/men/Shoulders/Dumbbell Single Arm Underhand Front Raise.mp4
ea_dumbbell_standing_alternate_overhead_press,Dumbbell Standing Alternate Overhead Press,Жим гантелей над головой стоя попеременно,Shoulders,shoulders,dumbbell,beginner,female,exercises/men/Shoulders/Dumbbell Standing Alternate Overhead Press.mp4
ea_dumbbell_standing_alternate_raise,Dumbbell Standing Alternate Raise,Подъёмы гантелей перед собой стоя попеременно,Shoulders,shoulders,dumbbell,beginner,female,exercises/men/Shoulders/Dumbbell Standing Alternate Raise.mp4
ea_dumbbell_standing_alternate_vertical_front_raises,Dumbbell Standing Alternate Vertical Front Raises,Вертикальные подъёмы гантелей перед собой стоя попеременно,Shoulders,shoulders,dumbbell,beginner,female,exercises/men/Shoulders/Dumbbell Standing Alternate Vertical Front Raises.mp4
ea_dumbbell_standing_behind_back_shoulders_press,Dumbbell Standing Behind Back Shoulders Press,Жим гантелей из-за головы стоя,Shoulders,shoulders; traps,dumbbell,beginner,female,exercises/men/Shoulders/Dumbbell Standing Behind Back Shoulders Press.mp4
ea_dumbbell_standing_curl_arnold_press,Dumbbell Standing Curl Arnold Press,Сгибание на бицепс и жим Арнольда с гантелями стоя,Shoulders,shoulders,dumbbell,beginner,female,exercises/men/Shoulders/Dumbbell Standing Curl Arnold Press.mp4
ea_dumbbell_standing_front_raise_above_head,Dumbbell Standing Front Raise Above Head,Подъём гантелей перед собой стоя над головой,Shoulders,shoulders,dumbbell,beginner,female,exercises/men/Shoulders/Dumbbell Standing Front Raise Above Head.mp4
ea_dumbbell_standing_overhead_press,Dumbbell Standing Overhead Press,Жим гантелей над головой стоя,Shoulders,shoulders,dumbbell,beginner,female,exercises/men/Shoulders/Dumbbell Standing Overhead Press.mp4
ea_dumbbell_standing_palms_in_press,Dumbbell Standing Palms in Press,Жим гантелей стоя нейтральным хватом,Shoulders,shoulders,dumbbell,beginner,female,exercises/men/Shoulders/Dumbbell Standing Palms In Press.mp4
ea_dumbbell_upright_shoulder_external_rotatio,Dumbbell Upright Shoulder External Rotatio,Внешнее вращение плеча с гантелью стоя,Shoulders,shoulders,dumbbell,beginner,female,exercises/men/Shoulders/dumbbell upright shoulder external rotatio.mp4
ea_dumbbell_upright_shoulder_external_rotation,Dumbbell Upright Shoulder External Rotation,Внешнее вращение плеча с гантелью стоя,Shoulders,shoulders,dumbbell,beginner,female,exercises/men/Shoulders/Dumbbell Upright Shoulder External Rotation.mp4
ea_dumbbell_w_press,Dumbbell W Press,Жим гантелей в форме W,Shoulders,shoulders,dumbbell,beginner,female,exercises/men/Shoulders/dumbbell w press.mp4
ea_ez_bar_standing_front_raise,EZ Bar Standing Front Raise,Подъём EZ-грифа перед собой стоя,Shoulders,shoulders,ez_curl_bar,beginner,female,exercises/men/Shoulders/EZ Bar Standing Front Raise.mp4
ea_ez_barbell_anti_gravity_press,EZ Barbell Anti Gravity Press,Жим EZ-штанги против гравитации,Shoulders,shoulders,bench_press,beginner,female,exercises/men/Shoulders/EZ Barbell Anti Gravity Press.mp4
ea_ez_bar_seated_close_grip_shoulder_press,Ez Bar Seated Close Grip Shoulder Press,Жим EZ-грифа сидя узким хватом,Shoulders,shoulders,ez_curl_bar,beginner,female,exercises/men/Shoulders/ez bar seated close grip shoulder press.mp4
ea_front_raise_resistance_bands,Front Raise Resistance Bands,Подъем рук вперед с резиновой лентой,Shoulders,shoulders,resistance_bands,beginner,female,exercises/men/Shoulders/front raise resistance bands.mp4
ea_front_raises_barbell,Front Raises Barbell,Подъёмы штанги перед собой,Shoulders,shoulders,barbell,beginner,female,exercises/men/Shoulders/front raises barbell.mp4
ea_handstand_push_on_chair,Handstand Push on Chair,Отжимания в стойке на руках с ногами на стуле,Shoulders,shoulders; triceps,,beginner,female,exercises/men/Shoulders/handstand push on chair.mp4
ea_incline_lateral_raises_dumbbell,Incline Lateral Raises Dumbbell,Подъемы гантелей в стороны на наклонной скамье,Shoulders,shoulders,bench_press,beginner,female,exercises/men/Shoulders/incline lateral raises dumbbell.mp4
ea_kettlebell_half_kneeling_shoulder_press,Kettlebell Half Kneeling Shoulder Press,Жим гири над головой с полуколена,Shoulders,shoulders,kettlebell,beginner,female,exercises/men/Shoulders/kettlebell half kneeling shoulder press.mp4
ea_kettlebell_kneeling_one_arm_shoulder_press,Kettlebell Kneeling One Arm Shoulder Press,Жим гири одной рукой с колен,Shoulders,shoulders,kettlebell,beginner,female,exercises/men/Shoulders/kettlebell kneeling one arm shoulder press.mp4
ea_kettlebell_long_lever_lateral_raise,Kettlebell Long Lever Lateral Raise,Подъём гири в сторону с длинным рычагом,Shoulders,,kettlebell,beginner,female,exercises/men/Shoulders/Kettlebell Long Lever Lateral Raise.mp4
ea_kettlebell_seesaw_press,Kettlebell Seesaw Press,Жим гирь «качели»,Shoulders,shoulders,kettlebell,beginner,female,exercises/men/Shoulders/Kettlebell Seesaw Press.mp4
ea_kettlebell_standing_bottoms_up_one_arm_shoulder_press,Kettlebell Standing Bottoms-up One Arm Shoulder Press,Жим гири одной рукой стоя дном вверх,Shoulders,shoulders,kettlebell,beginner,female,exercises/men/Shoulders/Kettlebell Standing Bottoms-up One Arm Shoulder Press.mp4
ea_lateral_raise_bodyweight,Lateral Raise Bodyweight,Подъёмы рук в стороны без веса,Shoulders,shoulders,,beginner,female,exercises/men/Shoulders/lateral raise bodyweight.mp4
ea_lateral_raise_to_shoulder_press_resistance_band_cable,Lateral Raise to Shoulder Press Resistance Band Cable,Подъём рук в стороны с переходом в жим над головой с резиновой лентой/блоком,Shoulders,shoulders,resistance_bands,beginner,female,exercises/men/Shoulders/lateral raise to shoulder press resistance band cable.mp4
