id,title,sheet_claim,equipment_seen,confidence,matches_sheet_claim,registry_machine,status,note
ea_exercise_ball_seated_hamstring_stretch,Exercise Ball Seated Hamstring Stretch,Yoga Mat,Stability ball,1.0,False,Stability ball,resolved,promoted on manual review: 
ea_exercise_ball_seated_quad_stretch,Exercise Ball Seated Quad Stretch,Yoga Mat,Stability ball,1.0,False,Stability ball,resolved,promoted on manual review: 
ea_exercise_ball_sit_ups,Exercise Ball Sit Ups,,stability ball,1.0,,Stability ball,resolved,
ea_exercise_ball_wall_squat,Exercise Ball Wall Squat,,"stability ball, wall",1.0,,Stability ball,resolved,
ea_explosive_push_ups,Explosive Push Ups,,none,1.0,,none,confirmed_no_equipment,
ea_extended_side_angle,Extended Side Angle,,none,1.0,,none,confirmed_no_equipment,
ea_extended_side_angle_pose,Extended Side Angle Pose,,none,1.0,,none,confirmed_no_equipment,
ea_extended_side_angle_pose_with_block,Extended Side Angle Pose with Block,,Yoga block,1.0,,Yoga blocks,resolved,"batch 3, registry expansion (52->67): "
ea_extension_and_inclination_neck_stretch,Extension and Inclination Neck Stretch,,none,1.0,,none,confirmed_no_equipment,
ea_extension_of_arms_in_vertical_stretch,Extension of Arms in Vertical Stretch,,none,1.0,,none,confirmed_no_equipment,
ea_ez_bar_biceps_curl_close_grip,Ez Bar Biceps Curl Close Grip,Ez Bar,"EZ bar, weight plates",1.0,True,EZ curl bar,resolved,
ea_ez_bar_biceps_curl_normal_grip,Ez Bar Biceps Curl Normal Grip,Ez Bar,"Ez Bar, Weight plates",1.0,True,EZ curl bar,resolved,
ea_ez_bar_biceps_curl_wide_grip,Ez Bar Biceps Curl Wide Grip,Ez Bar,"Ez Bar, Weight plates",1.0,True,EZ curl bar,resolved,
ea_ez_bar_cable_curl_wide_grip,Ez Bar Cable Curl Wide Grip,Ez Bar,Cable machine with EZ bar attachment,1.0,True,Cable machine,resolved,
ea_ez_bar_cable_curl_wide_grip_crossover_machine,Ez Bar Cable Curl Wide Grip Crossover Machine,Ez Bar,"Cable machine, EZ bar attachment",1.0,True,Cable machine,resolved,
ea_ez_bar_overhead_extensions_standing,Ez Bar Overhead Extensions Standing,Ez Bar,"Ez Bar, Weight plates",1.0,True,EZ curl bar,resolved,
ea_ez_bar_seated_close_grip_shoulder_press,Ez Bar Seated Close Grip Shoulder Press,Ez Bar,"EZ bar, weight plates, weight bench",1.0,True,EZ curl bar,resolved,
ea_ez_bar_seated_wrist_curl,EZ Bar Seated Wrist Curl,Ez Bar,"EZ bar, weight bench",1.0,True,Weight bench,resolved,
ea_ez_bar_standing_front_raise,EZ Bar Standing Front Raise,Ez Bar,EZ Bar,1.0,True,EZ curl bar,resolved,
ea_ez_barbell_anti_gravity_press,EZ Barbell Anti Gravity Press,Ez Bar,"EZ bar, weight bench",1.0,True,Weight bench,resolved,
ea_ez_barbell_close_grip_curl,EZ Barbell Close Grip Curl,Ez Bar,EZ curl bar,1.0,True,EZ curl bar,resolved,
ea_ez_barbell_curl,EZ Barbell Curl,Ez Bar,EZ Bar,1.0,True,EZ curl bar,resolved,
ea_fast_feet,Fast Feet,,none,1.0,,none,confirmed_no_equipment,
ea_feet_together_barbell_squats,Feet Together Barbell Squats,Barbell,Barbell,1.0,True,Squat rack,resolved,
ea_fire_hydrant_bodyweight,Fire Hydrant Bodyweight,,none,1.0,,none,confirmed_no_equipment,
ea_fire_hydrant_circle_bodyweight,Fire Hydrant Circle Bodyweight,,none,1.0,,none,confirmed_no_equipment,
ea_fixed_bar_stretch,Fixed Bar Stretch,Fixed Pole Bar,Fixed Pole Bar,1.0,True,none,unresolved,
ea_flat_bench_cable_fly,Flat Bench Cable Fly,Dual Cable Pulley Machine,"Dual cable pulley machine, flat weight bench",1.0,True,Cable machine,resolved,
ea_flat_knee_raise,Flat Knee Raise,,none,1.0,,none,confirmed_no_equipment,
ea_floor_cable_resistance_band_press,Floor Cable Resistance Band Press,Resistance Cable,Resistance band,1.0,True,Resistance bands,resolved,
ea_floor_tricep_dip,Floor Tricep Dip,,none,1.0,,none,confirmed_no_equipment,
ea_flutter_kicks,Flutter Kicks,,none,1.0,,none,confirmed_no_equipment,
ea_foam_roller_back,Foam Roller Back,,foam roller,1.0,,Foam roller,resolved,
ea_foam_roller_calves,Foam Roller Calves,,Foam roller,1.0,,Foam roller,resolved,
ea_foam_roller_lateral_quads,Foam Roller Lateral Quads,,foam roller,1.0,,Foam roller,resolved,
ea_foam_roller_quads,Foam Roller Quads-,,foam roller,1.0,,Foam roller,resolved,
ea_forearms_pull_with_opposite_hand_stretch,Forearms Pull with Opposite Hand Stretch,,none,1.0,,none,confirmed_no_equipment,
ea_forearms_stretch_on_wall,Forearms Stretch on Wall,,wall,1.0,,none,unresolved,
ea_forearms_stretch_on_wall_fingers_facing_down,Forearms Stretch on Wall Fingers Facing Down,,wall,1.0,,none,unresolved,
ea_frog_jumps,Frog Jumps,,none,1.0,,none,confirmed_no_equipment,
ea_front_lever_raise,Front Lever Raise,,Squat rack with pull-up bar,1.0,,Squat rack,resolved,
ea_front_lever_raise_to_hold,Front Lever Raise to Hold,,Squat rack with pull-up bar,1.0,,Squat rack,resolved,
ea_front_raise_resistance_bands,Front Raise Resistance Bands,Resistance Band,resistance band,1.0,True,Resistance bands,resolved,
ea_front_raises_barbell,Front Raises Barbell,Barbell,Barbell,1.0,True,Barbell,resolved,
ea_front_shoulder_stretch_with_bar,Front Shoulder Stretch with Bar,Yoga Mat,barbell,1.0,False,Barbell,resolved,promoted on manual review: 
ea_front_squats_dumbbell_low,Front Squats Dumbbell Low,Dumbbells,Dumbbells,1.0,True,Dumbbells,resolved,
ea_front_squats_dumbbell_over_shoulders,Front Squats Dumbbell Over Shoulders,Dumbbells,Dumbbells,1.0,True,Dumbbells,resolved,
ea_full_planche_push_up,Full Planche Push Up,,none,1.0,,none,confirmed_no_equipment,
ea_gate_pose_rounding_spine_looking_up,Gate Pose Rounding Spine Looking Up,,none,1.0,,none,confirmed_no_equipment,
ea_gate_pose_variation_arm_extended_on_side,Gate Pose Variation Arm Extended on Side,,none,1.0,,none,confirmed_no_equipment,
ea_glute_bridge_bodyweight,Glute Bridge Bodyweight,,none,1.0,,none,confirmed_no_equipment,
ea_glute_bridge_with_abduction_bodyweight,Glute Bridge with Abduction Bodyweight,,none,1.0,,none,confirmed_no_equipment,
ea_goblet_kettlebell_squats,Goblet Kettlebell Squats,Kettlebells,Kettlebell,1.0,True,Kettlebell,resolved,
ea_good_morning_resistance_band,Good Morning Resistance Band,Resistance Band,Resistance Band,1.0,True,Resistance bands,resolved,
ea_good_mornings,Good Mornings,,none,1.0,,none,confirmed_no_equipment,
ea_good_mornings_barbell,Good Mornings Barbell,Barbell,Barbell,1.0,True,Barbell,resolved,
ea_good_mornings_dumbbells,Good Mornings Dumbbells,Dumbbells,Dumbbells,1.0,True,Dumbbells,resolved,
ea_good_mornings_kettlebell,Good Mornings Kettlebell,Kettlebells,Kettlebell,1.0,True,Kettlebell,resolved,
ea_gorilla_walk,Gorilla Walk,,none,1.0,,none,confirmed_no_equipment,
ea_gym_elliptical_machine_fast_speed,Gym Elliptical Machine Fast Speed,Elliptical Machine,Elliptical Machine,1.0,True,Elliptical trainer,resolved,
ea_gym_elliptical_machine_normal_speed,Gym Elliptical Machine Normal Speed,Elliptical Machine,Elliptical Machine,1.0,True,Elliptical trainer,resolved,
ea_gym_elliptical_machine_sprint_speed,Gym Elliptical Machine Sprint Speed,Elliptical Machine,Elliptical Machine,1.0,True,Elliptical trainer,resolved,
ea_gym_rowing_machine_fast_speed,Gym Rowing Machine Fast Speed,Rowing Machine,Rowing Machine,1.0,True,Rowing machine,resolved,
ea_gym_rowing_machine_normal_speed,Gym Rowing Machine Normal Speed,Rowing Machine,Rowing Machine,1.0,True,Rowing machine,resolved,
ea_gym_rowing_machine_sprint_speed,Gym Rowing Machine Sprint Speed,Rowing Machine,Rowing Machine,1.0,True,Rowing machine,resolved,
ea_hack_squat_machine_squat,Hack Squat Machine Squat,Hack Squat Machine,Hack Squat Machine,1.0,True,Hack squat machine,resolved,
ea_half_burpees,Half Burpees,,none,1.0,,none,confirmed_no_equipment,
ea_half_lotus,Half Lotus,,none,1.0,,none,confirmed_no_equipment,
ea_half_monkey_pose,Half Monkey Pose,,none,1.0,,none,confirmed_no_equipment,
ea_half_neck_rolls,Half Neck Rolls,,none,1.0,,none,confirmed_no_equipment,
ea_hammer_curl_resistance_band_simultaneous,Hammer Curl Resistance Band Simultaneous,Resistance Band,resistance band,1.0,True,Resistance bands,resolved,
ea_hammer_strength_iso_lateral_leg_curl_alternate_legs,Hammer Strength Iso-lateral LEG Curl_alternate Legs,Hammer Strength Iso-Lateral Leg Curl Machine,Hammer Strength Iso-Lateral Leg Curl Machine,1.0,True,Leg curl machine,resolved,
ea_hammer_strength_iso_lateral_leg_curl_alternating_legs,Hammer Strength Iso-lateral LEG CURL Alternating Legs,Hammer Strength Iso-Lateral Leg Curl Machine,Hammer Strength Iso-lateral Leg Curl Machine,1.0,True,Leg curl machine,resolved,
ea_hammer_strength_iso_lateral_leg_curl_both_leg,Hammer Strength Iso-lateral LEG Curl_both Leg,Hammer Strength Iso-Lateral Leg Curl Machine,Hammer Strength Iso-Lateral Leg Curl Machine,1.0,True,Leg curl machine,resolved,
ea_hammer_strength_iso_lateral_leg_curl_single_leg,Hammer Strength Iso-lateral LEG Curl_single Leg,Hammer Strength Iso-Lateral Leg Curl Machine,Hammer Strength Iso-Lateral Leg Curl Machine,1.0,True,Leg curl machine,resolved,
ea_hammer_strength_mts_iso_lateral_biceps_curl_alternate_arm,Hammer Strength MTS Iso-lateral Biceps Curl Alternate Arm,Hammer Strength MTS Iso-Lateral Biceps Curl Machine,Hammer Strength MTS Iso-Lateral Biceps Curl Machine,1.0,True,Biceps curl machine,resolved,
ea_hammer_strength_mts_iso_lateral_biceps_curl_arm_alternating,Hammer Strength MTS Iso-lateral Biceps Curl Arm Alternating,Hammer Strength MTS Iso-Lateral Biceps Curl Machine,Hammer Strength MTS Iso-Lateral Biceps Curl Machine,1.0,True,Biceps curl machine,resolved,
ea_hammer_strength_mts_iso_lateral_biceps_curl_both_arm,Hammer Strength MTS Iso-lateral Biceps Curl Both Arm,Hammer Strength MTS Iso-Lateral Biceps Curl Machine,Hammer Strength MTS Iso-lateral Biceps Curl Machine,1.0,True,Biceps curl machine,resolved,
ea_hammer_strength_mts_iso_lateral_biceps_curl_single_arm,Hammer Strength MTS Iso-lateral Biceps Curl Single Arm,Hammer Strength MTS Iso-Lateral Biceps Curl Machine,Hammer Strength MTS Iso-Lateral Biceps Curl Machine,1.0,True,Biceps curl machine,resolved,
ea_hammer_strength_mts_iso_lateral_decline_press_alternate_arms,Hammer Strength MTS Iso-lateral Decline Press Alternate Arms,Hammer Strength MTS Iso-Lateral Decline Press Machine,Hammer Strength MTS Iso-Lateral Decline Press Machine,1.0,True,Chest press machine,resolved,
ea_hammer_strength_mts_iso_lateral_decline_press_alternating_arms,Hammer Strength MTS Iso-lateral Decline Press Alternating Arms,Hammer Strength MTS Iso-Lateral Decline Press Machine,Hammer Strength MTS Iso-Lateral Decline Press Machine,1.0,True,Chest press machine,resolved,
ea_hammer_strength_mts_iso_lateral_decline_press_both_arms,Hammer Strength MTS Iso-lateral Decline Press Both Arms,Hammer Strength MTS Iso-Lateral Decline Press Machine,Hammer Strength MTS Iso-Lateral Decline Press Machine,1.0,True,Chest press machine,resolved,
ea_hammer_strength_mts_iso_lateral_decline_press_single_arm,Hammer Strength MTS Iso-lateral Decline Press Single Arm,Hammer Strength MTS Iso-Lateral Decline Press Machine,Hammer Strength MTS Iso-Lateral Decline Press Machine,1.0,True,Chest press machine,resolved,
ea_hammer_strength_plate_loaded_combination_iso_lateral_chest_chest_press,Hammer Strength Plate-loaded Combination Iso-lateral Chest - Chest Press,Hammer Strength Plate-Loaded Iso-Lateral Chest Press machine,Hammer Strength Plate-loaded Iso-lateral Chest Press machine,1.0,True,Chest press machine,resolved,
ea_hammer_strength_plate_loaded_combination_iso_lateral_chest_chest_press_alternate_arm,Hammer Strength Plate-loaded Combination Iso-lateral Chest - Chest Press Alternate Arm,Hammer Strength Plate-Loaded Iso-Lateral Chest Press machine,Hammer Strength Plate-Loaded Iso-Lateral Chest Press machine,1.0,True,Chest press machine,resolved,
ea_hammer_strength_plate_loaded_combination_iso_lateral_chest_chest_press_alternating_arms,Hammer Strength Plate-loaded Combination Iso-lateral Chest - Chest Press_alternating Arms,Hammer Strength Plate-Loaded Iso-Lateral Chest Press machine,Hammer Strength Plate-Loaded Iso-Lateral Chest Press machine,1.0,True,Chest press machine,resolved,
ea_hammer_strength_plate_loaded_combination_iso_lateral_chest_chest_press_single_arm,Hammer Strength Plate-loaded Combination Iso-lateral Chest - Chest Press_single Arm,Hammer Strength Plate-Loaded Iso-Lateral Chest Press machine,Hammer Strength Plate-Loaded Iso-Lateral Chest Press machine,1.0,True,Chest press machine,resolved,
ea_hammer_strength_plate_loaded_high_row_alternate_arms,Hammer Strength Plate Loaded High Row Alternate Arms,Hammer Strength Plate Loaded High Row Machine,Hammer Strength Plate Loaded High Row Machine,1.0,True,Seated row machine,resolved,
ea_hammer_strength_plate_loaded_high_row_both_arms,Hammer Strength Plate Loaded High Row Both Arms,Hammer Strength Plate Loaded High Row Machine,Hammer Strength Plate Loaded High Row Machine,1.0,True,Seated row machine,resolved,
ea_hammer_strength_plate_loaded_high_row_single_arm,Hammer Strength Plate Loaded High Row Single Arm,Hammer Strength Plate Loaded High Row Machine,Hammer Strength Plate Loaded High Row Machine,1.0,True,Seated row machine,resolved,
ea_hamstring_lying_curl_up_stretch,Hamstring Lying Curl Up Stretch,Yoga Mat,none,1.0,False,none,DISAGREEMENT,
ea_hamstring_lying_straight_leg_stretch,Hamstring Lying Straight Leg Stretch,Yoga Mat,none,1.0,False,none,DISAGREEMENT,
ea_hand_stand_hold,Hand Stand Hold,,none,1.0,,none,confirmed_no_equipment,
ea_hands_clapped_forearms_stretch,Hands Clapped Forearms Stretch,,none,1.0,,none,confirmed_no_equipment,
ea_handstand_push_on_chair,Handstand Push on Chair,,chair,1.0,,none,unresolved,
ea_hanging_knee_raises,Hanging Knee Raises,,Pull-up bar,1.0,,Pull-up bar,resolved,
ea_hanging_leg_raises,Hanging Leg Raises,,Squat rack with pull-up bar,1.0,,Squat rack,resolved,
ea_hanging_oblique_crunches,Hanging Oblique Crunches,,pull-up bar,1.0,,Pull-up bar,resolved,
ea_happy_baby,Happy Baby,,none,1.0,,none,confirmed_no_equipment,
ea_headstand,Headstand,,none,1.0,,none,confirmed_no_equipment,
ea_heavy_bag_sled_drag,Heavy Bag Sled Drag,,"heavy bag, sled harness",1.0,,Punching bag,resolved,
ea_heel_touches,Heel Touches,,none,1.0,,none,confirmed_no_equipment,
ea_high_cable_kneeling_crunch,High Cable Kneeling Crunch,Cable Machine,Cable machine with rope attachment,1.0,True,Cable machine,resolved,
ea_high_knee_twist,High Knee Twist,,none,1.0,,none,confirmed_no_equipment,
ea_high_knees,High Knees,,none,1.0,,none,confirmed_no_equipment,
ea_high_plank,High Plank,,none,1.0,,none,confirmed_no_equipment,
ea_high_resistance_band_kneeling_crunch,High Resistance Band Kneeling Crunch,Resistance Band,Resistance Band,1.0,True,Resistance bands,resolved,
ea_hip_thrust_in_smith_machine,Hip-thrust in Smith Machine,,"Smith machine, weight bench, weight plates",1.0,,Smith machine,resolved,
ea_hold_the_world_med_ball,Hold the World Med Ball,,medicine ball,1.0,,Medicine ball,resolved,
ea_hold_the_world_med_ball_chest_press,Hold the World Med Ball Chest Press,,"Medicine ball, Weight bench",1.0,,Weight bench,resolved,
ea_hollow_hold,Hollow Hold,,none,1.0,,none,confirmed_no_equipment,
ea_horizontal_leg_press,Horizontal Leg Press,,Horizontal leg press machine,1.0,,Leg press,resolved,
ea_horizontal_leg_press_calf_raise,Horizontal Leg Press Calf Raise,,Horizontal Leg Press Machine,1.0,,Leg press,resolved,
ea_horizontal_leg_press_calf_raise_single_leg,Horizontal Leg Press Calf Raise Single Leg,,Horizontal leg press machine,1.0,,Leg press,resolved,
ea_horizontal_leg_press_single_leg,Horizontal Leg Press Single Leg,,Horizontal leg press machine,1.0,,Leg press,resolved,
ea_in_and_out_squats,In and Out Squats,,none,1.0,,none,confirmed_no_equipment,
ea_in_and_out_squats_jump_bodyweight,In and Out Squats Jump Bodyweight,,none,1.0,,none,confirmed_no_equipment,
ea_in_and_out_squats_jump_bodyweight_2,In and Out Squats Jump Bodyweight (2),,none,1.0,,none,confirmed_no_equipment,
ea_incline_bench_cable_fly,Incline Bench Cable Fly,Dual Cable Pulley Machine,Dual cable pulley machine and adjustable weight bench,1.0,True,Cable machine,resolved,
ea_incline_diamond_push_up_on_bench,Incline Diamond Push Up on Bench,,Weight bench,1.0,,Weight bench,resolved,
ea_incline_dumbbell_curl,Incline Dumbbell Curl,Dumbbells,"Dumbbells, adjustable weight bench",1.0,True,Weight bench,resolved,
ea_incline_lateral_raises_dumbbell,Incline Lateral Raises Dumbbell,Dumbbells,"Dumbbells, Incline Bench",1.0,True,Weight bench,resolved,
ea_incline_push_up_on_box,Incline Push-up (on Box),Box,box,1.0,True,Plyo box,resolved,
ea_incline_push_ups_on_chair,Incline Push Ups on Chair,Chair,Chair,1.0,True,none,unresolved,
ea_intermediate_hip_flexor_and_quad_stretch,Intermediate Hip Flexor and Quad Stretch,Yoga Mat,Resistance bands,1.0,False,Resistance bands,resolved,promoted on manual review: 
ea_inverted_rows_on_smith_machine,Inverted Rows on Smith Machine,Smith Machine,Smith Machine,1.0,True,Smith machine,resolved,
ea_iron_cross_stretch,Iron Cross Stretch,,none,1.0,,none,confirmed_no_equipment,
ea_iso_lateral_shoulder_press_alternate_arms,Iso Lateral Shoulder Press Alternate Arms,Iso-Lateral Shoulder Press Machine,Iso-Lateral Shoulder Press Machine,1.0,True,Shoulder press machine,resolved,
ea_iso_lateral_shoulder_press_both_arms,Iso Lateral Shoulder Press Both Arms,Iso-Lateral Shoulder Press Machine,Iso-Lateral Shoulder Press Machine,1.0,True,Shoulder press machine,resolved,
ea_iso_lateral_shoulder_press_single_arm,Iso Lateral Shoulder Press Single Arm,Iso-Lateral Shoulder Press Machine,Iso-Lateral Shoulder Press Machine,1.0,True,Shoulder press machine,resolved,
ea_jack_knives,Jack Knives,,none,1.0,,none,confirmed_no_equipment,
ea_jogging,Jogging,,none,1.0,,none,confirmed_no_equipment,
ea_jump_rope_alternating_foot,Jump Rope Alternating Foot,Jump rope,jump rope,1.0,True,Skipping rope,resolved,
ea_jump_rope_basic_jump,Jump Rope Basic Jump,Jump rope,jump rope,1.0,True,Skipping rope,resolved,
ea_jump_rope_double_bounce,Jump Rope Double Bounce,Jump rope,Jump rope,1.0,True,Skipping rope,resolved,
ea_jump_rope_face_pull,Jump Rope Face Pull,Jump rope,"resistance band, pole",0.95,True,Resistance bands,resolved,
ea_jump_rope_row,Jump Rope Row,Jump rope,jump rope,1.0,True,Skipping rope,resolved,
ea_jumping_jack,Jumping Jack,,none,1.0,,none,confirmed_no_equipment,
ea_jumping_lunge,Jumping Lunge,,none,1.0,,none,confirmed_no_equipment,
ea_jumping_pistol_squat,Jumping Pistol Squat,,none,1.0,,none,confirmed_no_equipment,
ea_kettlebell_bulgarian_split_squat_right,Kettlebell Bulgarian Split Squat Right,Kettlebells,"Kettlebells, Plyo box",1.0,True,Kettlebell,resolved,
ea_kettlebell_bulgarian_split_squat_right_side_view,Kettlebell Bulgarian Split Squat Right Side View,Kettlebells,"Kettlebell, Plyo box",1.0,True,Kettlebell,resolved,
ea_kettlebell_calf_raise,Kettlebell Calf Raise,,Kettlebells,1.0,,Kettlebell,resolved,
ea_kettlebell_concentration_curl,Kettlebell Concentration Curl,,"Kettlebell, Weight bench",1.0,,Weight bench,resolved,
ea_kettlebell_curl,Kettlebell Curl,,Kettlebell,1.0,,Kettlebell,resolved,
ea_kettlebell_decline_skull_crusher,Kettlebell Decline Skull Crusher,,Kettlebell,1.0,,Kettlebell,resolved,
ea_kettlebell_front_raise,Kettlebell Front Raise,,Kettlebell,1.0,,Kettlebell,resolved,
ea_kettlebell_glute_bridge,Kettlebell Glute Bridge,,kettlebell,1.0,,Kettlebell,resolved,
ea_kettlebell_goblet_curl,Kettlebell Goblet Curl,,kettlebell,1.0,,Kettlebell,resolved,
ea_kettlebell_gorilla_row,Kettlebell Gorilla Row,,Kettlebells,1.0,,Kettlebell,resolved,
ea_kettlebell_half_kneeling_shoulder_press,Kettlebell Half Kneeling Shoulder Press,Kettlebells,Kettlebell,1.0,True,Kettlebell,resolved,
ea_kettlebell_hip_thrusts,Kettlebell Hip Thrusts,,Kettlebell,1.0,,Kettlebell,resolved,
ea_kettlebell_hip_thrusts_with_bench,Kettlebell Hip Thrusts with Bench,,"Kettlebell, Weight bench",1.0,,Weight bench,resolved,
ea_kettlebell_incline_shrug,Kettlebell Incline Shrug,,"Kettlebell, Incline Weight Bench",1.0,,Weight bench,resolved,
ea_kettlebell_kneeling_one_arm_shoulder_press,Kettlebell Kneeling One Arm Shoulder Press,Kettlebells,Kettlebell,1.0,True,Kettlebell,resolved,
ea_kettlebell_lateral_lunge,Kettlebell Lateral Lunge,,Kettlebells,1.0,,Kettlebell,resolved,
ea_kettlebell_long_lever_lateral_raise,Kettlebell Long Lever Lateral Raise,,kettlebell,1.0,,Kettlebell,resolved,
ea_kettlebell_preacher_curl,Kettlebell Preacher Curl,,"Kettlebell, Adjustable Weight Bench",1.0,,Weight bench,resolved,
ea_kettlebell_pullover,Kettlebell Pullover,,"Kettlebell, Weight bench",1.0,,Weight bench,resolved,
ea_kettlebell_rear_delt_row,Kettlebell Rear Delt Row,,Kettlebell,1.0,,Kettlebell,resolved,
ea_kettlebell_reverse_lunge,Kettlebell Reverse Lunge,,Kettlebells,1.0,,Kettlebell,resolved,
ea_kettlebell_row,Kettlebell Row,,kettlebell,1.0,,Kettlebell,resolved,
ea_kettlebell_seated_calf_raise,Kettlebell Seated Calf Raise,,"Kettlebell, Weight bench",1.0,,Weight bench,resolved,
ea_kettlebell_seesaw_press,Kettlebell Seesaw Press,Kettlebells,Kettlebells,1.0,True,Kettlebell,resolved,
ea_kettlebell_shoulder_extension,Kettlebell Shoulder Extension,,kettlebell,1.0,,Kettlebell,resolved,
ea_kettlebell_shrug,Kettlebell Shrug,,Kettlebells,1.0,,Kettlebell,resolved,
ea_kettlebell_silverback_shrug,Kettlebell Silverback Shrug,,kettlebells,1.0,,Kettlebell,resolved,
ea_kettlebell_single_arm_chest_fly,Kettlebell Single Arm Chest Fly,,"kettlebell, weight bench",1.0,,Weight bench,resolved,
