exercise_id,title_en,title_ru,equipment_id,equipment_label,muscles_n,primary_muscles_n,difficulty,duration_min,has_purpose_en,has_purpose_ru,steps_n,contraindications_n,contraindications,video_men,video_girl,poster_men,poster_girl,pose_target_id,form_check_supported,is_stretch,vendor_group,quarantined,summary_eq_steps0_en,summary_eq_steps0_ru,summary_cluster_size,steps_cluster_size,data_quality_status
ea_dumbbell_seated_reverse_grip_concentration_curl,Dumbbell Seated Reverse Grip Concentration Curl,Концентрированное сгибание рук с гантелью обратным хватом сидя,bench_press,Dumbbells,2,1,beginner,10,False,False,4,1,elbow,exercises/men/Biceps/Dumbbell Seated Reverse grip Concentration Curl.mp4,,assets/posters/men/ea_dumbbell_seated_reverse_grip_concentration_curl.jpg,,,False,False,Biceps,False,True,True,1,1,NO_PURPOSE;NO_FEMALE_CLIP
ea_dumbbell_seated_shoulder_press,Dumbbell Seated Shoulder Press,Жим гантелей на плечи сидя,bench_press,Dumbbells,2,1,beginner,10,False,False,4,1,shoulder,exercises/men/Shoulders/Dumbbell Seated Shoulder Press.mp4,,assets/posters/men/ea_dumbbell_seated_shoulder_press.jpg,,,False,False,Shoulders,False,True,True,1,1,NO_PURPOSE;NO_FEMALE_CLIP
ea_dumbbell_seated_shoulder_press_parallel_grip,Dumbbell Seated Shoulder Press Parallel Grip,Жим гантелей на плечи сидя параллельным хватом,bench_press,Dumbbells,2,1,beginner,10,False,False,4,1,shoulder,exercises/men/Shoulders/dumbbell seated shoulder press parallel grip.mp4,,assets/posters/men/ea_dumbbell_seated_shoulder_press_parallel_grip.jpg,,,False,False,Shoulders,False,True,True,1,1,NO_PURPOSE;NO_FEMALE_CLIP
ea_dumbbell_seated_zottman_curl,Dumbbell Seated Zottman Curl,Сгибание Зоттмана сидя с гантелями,bench_press,Dumbbells,1,0,beginner,10,True,True,5,1,elbow,exercises/men/Biceps/Dumbbell Seated Zottman Curl.mp4,exercises/girl/Biceps/Dumbbell Seated Zottman Curl.mp4,assets/posters/men/ea_dumbbell_seated_zottman_curl.jpg,assets/posters/girl/ea_dumbbell_seated_zottman_curl.jpg,,False,False,Biceps,False,True,True,1,1,NO_PRIMARY_MUSCLES
ea_dumbbell_shoulder_extension,Dumbbell Shoulder Extension,Разгибание плеча с гантелью,dumbbell,Dumbbells,1,0,beginner,10,True,True,5,0,,exercises/men/Shoulders/Dumbbell Shoulder Extension.mp4,exercises/girl/Shoulders/Dumbbell Shoulder Extension.mp4,assets/posters/men/ea_dumbbell_shoulder_extension.jpg,assets/posters/girl/ea_dumbbell_shoulder_extension.jpg,,False,False,Shoulders,False,True,True,1,1,NO_CONTRAINDICATION_TAGS;NO_PRIMARY_MUSCLES
ea_dumbbell_shrugs,Dumbbell Shrugs,Шраги с гантелями,dumbbell,Dumbbells,2,1,beginner,10,False,False,4,3,lower_back|neck|upper_back,exercises/men/Shoulders/dumbbell shrugs.mp4,,assets/posters/men/ea_dumbbell_shrugs.jpg,,,False,False,Shoulders,False,True,True,1,1,NO_PURPOSE;NO_FEMALE_CLIP
ea_dumbbell_side_bend,Dumbbell Side Bend,Наклоны в сторону с гантелью,dumbbell,Dumbbells,2,1,beginner,10,False,False,4,0,,exercises/men/Abdominals/Dumbbell Side Bend.mp4,,assets/posters/men/ea_dumbbell_side_bend.jpg,,,False,False,Abdominals,False,True,True,1,1,NO_CONTRAINDICATION_TAGS;NO_PURPOSE;NO_FEMALE_CLIP
ea_dumbbell_side_lunge_alternating,Dumbbell Side Lunge Alternating,Выпады в сторону с гантелями попеременно,dumbbell,Dumbbells,4,2,beginner,10,False,False,4,2,hip|knee,exercises/men/Legs/Dumbbell Side Lunge Alternating.mp4,,assets/posters/men/ea_dumbbell_side_lunge_alternating.jpg,,lunge,True,False,Legs,False,True,True,2,1,NO_PURPOSE;NO_FEMALE_CLIP;SHARED_SUMMARY
ea_dumbbell_side_lunge_left_n_right,Dumbbell Side Lunge Left N Right,Выпады в сторону с гантелями (левая и правая),dumbbell,Dumbbells,4,2,beginner,10,False,False,4,2,hip|knee,exercises/men/Legs/dumbbell side lunge left n right.mp4,,assets/posters/men/ea_dumbbell_side_lunge_left_n_right.jpg,,lunge,True,False,Legs,False,True,True,2,1,NO_PURPOSE;NO_FEMALE_CLIP;SHARED_SUMMARY
ea_dumbbell_side_lunge_single_leg,Dumbbell Side Lunge Single Leg,Выпад в сторону на одной ноге с гантелью,dumbbell,Dumbbells,4,2,beginner,10,False,False,4,2,hip|knee,exercises/men/Legs/Dumbbell Side Lunge Single Leg.mp4,,assets/posters/men/ea_dumbbell_side_lunge_single_leg.jpg,,lunge,True,False,Legs,False,True,True,1,1,NO_PURPOSE;NO_FEMALE_CLIP
ea_dumbbell_side_lying_one_hand_raise,Dumbbell Side Lying One Hand Raise,Подъём гантели одной рукой лёжа на боку,bench_press,Dumbbells,2,1,beginner,10,False,False,4,2,hip|shoulder,exercises/men/Shoulders/Dumbbell Side Lying One Hand Raise.mp4,,assets/posters/men/ea_dumbbell_side_lying_one_hand_raise.jpg,,,False,False,Shoulders,False,True,True,1,1,NO_PURPOSE;NO_FEMALE_CLIP
ea_dumbbell_side_plank_up_down,Dumbbell Side Plank Up Down,Боковая планка с гантелью вверх-вниз,dumbbell,Dumbbells,1,0,beginner,10,True,True,5,2,elbow|wrist,exercises/men/Abdominals/Dumbbell Side Plank Up Down.mp4,exercises/girl/Abdominals/Dumbbell Side Plank Up Down.mp4,assets/posters/men/ea_dumbbell_side_plank_up_down.jpg,assets/posters/girl/ea_dumbbell_side_plank_up_down.jpg,pushup,True,False,Abdominals,False,True,True,1,1,NO_PRIMARY_MUSCLES
ea_dumbbell_side_plank_with_rear_fly,Dumbbell Side Plank with Rear Fly,Боковая планка с разведением гантели назад,dumbbell,Dumbbells,2,2,beginner,10,False,False,4,4,elbow|shoulder|upper_back|wrist,exercises/men/Abdominals/Dumbbell Side Plank with Rear Fly.mp4,,assets/posters/men/ea_dumbbell_side_plank_with_rear_fly.jpg,,pushup,True,False,Abdominals,False,True,True,1,1,NO_PURPOSE;NO_FEMALE_CLIP
ea_dumbbell_side_squat_side_to_side,Dumbbell Side Squat Side to Side,Приседания в сторону с гантелью (из стороны в сторону),dumbbell,Dumbbells,3,2,beginner,10,False,False,4,3,ankle|hip|knee,exercises/men/Legs/Dumbbell Side Squat Side to Side.mp4,,assets/posters/men/ea_dumbbell_side_squat_side_to_side.jpg,,,False,False,Legs,False,True,True,1,1,NO_PURPOSE;NO_FEMALE_CLIP
ea_dumbbell_silverback_shrug,Dumbbell Silverback Shrug,Шраги «Серебряная спина» с гантелями,dumbbell,Dumbbells,1,0,beginner,10,True,True,5,3,lower_back|neck|upper_back,exercises/men/Shoulders/Dumbbell Silverback Shrug.mp4,exercises/girl/Shoulders/Dumbbell Silverback Shrug.mp4,assets/posters/men/ea_dumbbell_silverback_shrug.jpg,assets/posters/girl/ea_dumbbell_silverback_shrug.jpg,,False,False,Shoulders,False,True,True,1,1,NO_PRIMARY_MUSCLES
ea_dumbbell_simultaneous_biceps_curl,Dumbbell Simultaneous Biceps Curl,Одновременное сгибание на бицепс с гантелями,dumbbell,Dumbbells,2,1,beginner,10,False,False,4,1,elbow,exercises/men/Biceps/Dumbbell Simultaneous Biceps Curl.mp4,,assets/posters/men/ea_dumbbell_simultaneous_biceps_curl.jpg,,curl,True,False,Biceps,False,True,True,1,1,NO_PURPOSE;NO_FEMALE_CLIP
ea_dumbbell_single_arm_floor_press,Dumbbell Single Arm Floor Press,Жим гантели одной рукой лёжа на полу,dumbbell,Dumbbells,3,1,beginner,10,False,False,4,1,shoulder,exercises/men/Chest/Dumbbell Single Arm Floor Press.mp4,,assets/posters/men/ea_dumbbell_single_arm_floor_press.jpg,,,False,False,Chest,False,True,True,1,1,NO_PURPOSE;NO_FEMALE_CLIP
ea_dumbbell_single_arm_floor_press_from_close_elbow,Dumbbell Single Arm Floor Press From Close Elbow,Жим гантели одной рукой лёжа на полу с прижатым локтем,dumbbell,Dumbbells,3,1,beginner,10,False,False,4,1,shoulder,exercises/men/Chest/Dumbbell Single Arm Floor Press From Close Elbow.mp4,,assets/posters/men/ea_dumbbell_single_arm_floor_press_from_close_elbow.jpg,,,False,False,Chest,False,True,True,1,1,NO_PURPOSE;NO_FEMALE_CLIP
ea_dumbbell_single_arm_overhead_carry,Dumbbell Single Arm Overhead Carry,Прогулка с гантелью над головой одной рукой,dumbbell,Dumbbells,2,1,beginner,10,False,False,3,1,shoulder,exercises/men/Calisthenics-Cardio-Plyo-Functional/Dumbbell Single Arm Overhead Carry.mp4,,assets/posters/men/ea_dumbbell_single_arm_overhead_carry.jpg,,,False,False,Calisthenics-Cardio-Plyo-Functional,False,True,True,1,1,NO_PURPOSE;NO_FEMALE_CLIP
ea_dumbbell_single_arm_overhead_lunge,Dumbbell Single Arm Overhead Lunge,Выпады с гантелью над головой одной рукой,dumbbell,Kettlebells,5,3,beginner,10,False,False,4,3,hip|knee|shoulder,exercises/men/Legs/Dumbbell Single Arm Overhead Lunge.mp4,,assets/posters/men/ea_dumbbell_single_arm_overhead_lunge.jpg,,lunge,True,False,Legs,False,True,True,1,1,NO_PURPOSE;NO_FEMALE_CLIP
ea_dumbbell_single_arm_starfish_crunch,Dumbbell Single Arm Starfish Crunch,Скручивания «Морская звезда» с гантелью одной рукой,dumbbell,Dumbbells,4,1,beginner,10,False,False,4,2,lower_back|neck,exercises/men/Abdominals/Dumbbell Single Arm Starfish Crunch.mp4,,assets/posters/men/ea_dumbbell_single_arm_starfish_crunch.jpg,,situp,True,False,Abdominals,False,True,True,1,1,NO_PURPOSE;NO_FEMALE_CLIP
ea_dumbbell_single_arm_underhand_front_raise,Dumbbell Single Arm Underhand Front Raise,Подъём гантели перед собой одной рукой обратным хватом,dumbbell,Dumbbells,3,1,beginner,10,False,False,4,1,shoulder,exercises/men/Shoulders/Dumbbell Single Arm Underhand Front Raise.mp4,,assets/posters/men/ea_dumbbell_single_arm_underhand_front_raise.jpg,,,False,False,Shoulders,False,True,True,1,1,NO_PURPOSE;NO_FEMALE_CLIP
ea_dumbbell_single_arm_upright_row,Dumbbell Single Arm Upright Row,Тяга гантели к подбородку одной рукой,dumbbell,Dumbbells,1,0,beginner,10,True,True,5,3,neck|shoulder|upper_back,exercises/men/Shoulders/Dumbbell Single Arm Upright Row.mp4,exercises/girl/Shoulders/Dumbbell Single Arm Upright Row.mp4,assets/posters/men/ea_dumbbell_single_arm_upright_row.jpg,assets/posters/girl/ea_dumbbell_single_arm_upright_row.jpg,,False,False,Shoulders,False,True,True,1,1,NO_PRIMARY_MUSCLES
ea_dumbbell_single_leg_calf_raise_wall_support,Dumbbell Single Leg Calf Raise Wall Support,Подъём на носки на одной ноге с гантелью и опорой у стены,dumbbell,Dumbbells,1,1,beginner,10,False,False,4,1,ankle,exercises/men/Legs/Dumbbell Single Leg Calf Raise Wall Support.mp4,,assets/posters/men/ea_dumbbell_single_leg_calf_raise_wall_support.jpg,,calf_raise,True,False,Legs,False,True,True,1,1,NO_PURPOSE;NO_FEMALE_CLIP
ea_dumbbell_single_leg_deadlift,Dumbbell Single Leg Deadlift,Становая тяга на одной ноге с гантелью,dumbbell,Dumbbells,3,2,beginner,10,False,False,4,2,hip|lower_back,exercises/men/Legs/Dumbbell Single Leg Deadlift.mp4,,assets/posters/men/ea_dumbbell_single_leg_deadlift.jpg,,hinge,True,False,Legs,False,True,True,1,1,NO_PURPOSE;NO_FEMALE_CLIP
ea_dumbbell_single_leg_glute_bridge,Dumbbell Single Leg Glute Bridge,Ягодичный мост на одной ноге с гантелью,dumbbell,Dumbbells,3,2,beginner,10,False,False,4,1,hip,exercises/men/Yoga/Dumbbell Single Leg Glute Bridge.mp4,,assets/posters/men/ea_dumbbell_single_leg_glute_bridge.jpg,,hinge,True,True,Yoga,False,True,True,1,1,NO_PURPOSE;NO_FEMALE_CLIP
ea_dumbbell_single_leg_hip_thrust,Dumbbell Single Leg Hip Thrust,Ягодичный мост на одной ноге с гантелью,bench_press,Dumbbells,1,0,beginner,10,True,True,5,1,hip,exercises/men/Legs/Dumbbell Single Leg Hip Thrust.mp4,exercises/girl/Legs/Dumbbell Single Leg Hip Thrust.mp4,assets/posters/men/ea_dumbbell_single_leg_hip_thrust.jpg,assets/posters/girl/ea_dumbbell_single_leg_hip_thrust.jpg,hinge,True,False,Legs,False,True,True,1,1,NO_PRIMARY_MUSCLES
ea_dumbbell_single_leg_single_arm_deadlift,Dumbbell Single Leg Single Arm Deadlift,Становая тяга на одной ноге с гантелью в одной руке,dumbbell,Dumbbells,1,0,beginner,10,True,True,5,2,hip|lower_back,exercises/men/Legs/Dumbbell Single Leg Single Arm Deadlift.mp4,exercises/girl/Legs/Dumbbell Single Leg Single Arm Deadlift.mp4,assets/posters/men/ea_dumbbell_single_leg_single_arm_deadlift.jpg,assets/posters/girl/ea_dumbbell_single_leg_single_arm_deadlift.jpg,hinge,True,False,Legs,False,True,True,1,1,NO_PRIMARY_MUSCLES
ea_dumbbell_single_leg_split_squat,Dumbbell Single Leg Split Squat,Болгарский сплит-присед на одной ноге с гантелями,bench_press,Dumbbells,4,2,beginner,10,False,False,4,3,ankle|hip|knee,exercises/men/Legs/Dumbbell Single Leg Split Squat.mp4,,assets/posters/men/ea_dumbbell_single_leg_split_squat.jpg,,lunge,True,False,Legs,False,True,True,1,1,NO_PURPOSE;NO_FEMALE_CLIP
ea_dumbbell_single_leg_squat,Dumbbell Single Leg Squat,Присед на одной ноге с гантелями,dumbbell,Dumbbells,3,1,beginner,10,False,False,4,3,ankle|hip|knee,exercises/men/Legs/Dumbbell Single Leg Squat.mp4,,assets/posters/men/ea_dumbbell_single_leg_squat.jpg,,,False,False,Legs,False,True,True,1,1,NO_PURPOSE;NO_FEMALE_CLIP
ea_dumbbell_single_leg_squat_with_support_pistol,Dumbbell Single Leg Squat with Support (pistol),Присед на одной ноге с гантелью с опорой (пистолет),squat_rack,Dumbbells,4,1,beginner,10,False,False,4,3,ankle|hip|knee,exercises/men/Legs/Dumbbell Single Leg Squat with Support (pistol).mp4,,assets/posters/men/ea_dumbbell_single_leg_squat_with_support_pistol.jpg,,,False,False,Legs,False,True,True,1,1,NO_PURPOSE;NO_FEMALE_CLIP
ea_dumbbell_single_leg_step_up,Dumbbell Single Leg Step-up,Зашагивание на платформу на одной ноге с гантелями,dumbbell,Dumbbells,4,2,beginner,10,False,False,4,2,hip|knee,exercises/men/Legs/Dumbbell Single Leg Step-Up.mp4,,assets/posters/men/ea_dumbbell_single_leg_step_up.jpg,,lunge,True,False,Legs,False,True,True,1,1,NO_PURPOSE;NO_FEMALE_CLIP
ea_dumbbell_skullcrusher,Dumbbell Skullcrusher,Разгибание рук с гантелями лёжа,bench_press,Dumbbells,1,0,beginner,10,True,True,5,0,,exercises/men/Triceps/Dumbbell Skullcrusher.mp4,exercises/girl/Triceps/Dumbbell Skullcrusher.mp4,assets/posters/men/ea_dumbbell_skullcrusher.jpg,assets/posters/girl/ea_dumbbell_skullcrusher.jpg,,False,False,Triceps,False,True,True,1,1,NO_CONTRAINDICATION_TAGS;NO_PRIMARY_MUSCLES
ea_dumbbell_split_squat,Dumbbell Split Squat,Сплит-присед с гантелями,dumbbell,Dumbbells,4,1,beginner,10,False,False,4,3,ankle|hip|knee,exercises/men/Legs/Dumbbell Split Squat.mp4,,assets/posters/men/ea_dumbbell_split_squat.jpg,,lunge,True,False,Legs,False,True,True,1,1,NO_PURPOSE;NO_FEMALE_CLIP
ea_dumbbell_squats,Dumbbell Squats,Приседания с гантелями,dumbbell,Dumbbells,4,2,beginner,10,False,False,4,3,ankle|hip|knee,exercises/men/Legs/Dumbbell Squats.mp4,,assets/posters/men/ea_dumbbell_squats.jpg,,,False,False,Legs,False,True,True,1,1,NO_PURPOSE;NO_FEMALE_CLIP
ea_dumbbell_squats_to_shoulder_press,Dumbbell Squats to Shoulder Press,Приседания с гантелями с жимом над головой,dumbbell,Dumbbells,5,2,beginner,10,False,False,4,4,ankle|hip|knee|shoulder,exercises/men/Legs/Dumbbell Squats to Shoulder Press.mp4,,assets/posters/men/ea_dumbbell_squats_to_shoulder_press.jpg,,overhead_press,True,False,Legs,False,True,True,1,1,NO_PURPOSE;NO_FEMALE_CLIP
ea_dumbbell_staggered_deadlift,Dumbbell Staggered Deadlift,Становая тяга с гантелями в разножке,dumbbell,Dumbbells,1,0,beginner,10,True,True,5,2,hip|lower_back,exercises/men/Legs/Dumbbell Staggered Deadlift.mp4,exercises/girl/Legs/Dumbbell Staggered Deadlift.mp4,assets/posters/men/ea_dumbbell_staggered_deadlift.jpg,assets/posters/girl/ea_dumbbell_staggered_deadlift.jpg,hinge,True,False,Legs,False,True,True,1,1,NO_PRIMARY_MUSCLES
ea_dumbbell_staggered_glute_bridge,Dumbbell Staggered Glute Bridge,Ягодичный мост с гантелью в разножке,dumbbell,Dumbbells,1,0,beginner,10,True,True,5,1,hip,exercises/men/Legs/Dumbbell Staggered Glute Bridge.mp4,exercises/girl/Legs/Dumbbell Staggered Glute Bridge.mp4,assets/posters/men/ea_dumbbell_staggered_glute_bridge.jpg,assets/posters/girl/ea_dumbbell_staggered_glute_bridge.jpg,hinge,True,False,Legs,False,True,True,1,1,NO_PRIMARY_MUSCLES
ea_dumbbell_staggered_hip_thrust,Dumbbell Staggered Hip Thrust,Ягодичный мост с гантелью в разножке,bench_press,Dumbbells,1,0,beginner,10,True,True,5,1,hip,exercises/men/Legs/Dumbbell Staggered Hip thrust.mp4,exercises/girl/Legs/Dumbbell Staggered Hip thrust.mp4,assets/posters/men/ea_dumbbell_staggered_hip_thrust.jpg,assets/posters/girl/ea_dumbbell_staggered_hip_thrust.jpg,hinge,True,False,Legs,False,True,True,1,1,NO_PRIMARY_MUSCLES
ea_dumbbell_standing_alternate_overhead_press,Dumbbell Standing Alternate Overhead Press,Жим гантелей над головой стоя попеременно,dumbbell,Dumbbells,2,1,beginner,10,False,False,4,1,shoulder,exercises/men/Shoulders/Dumbbell Standing Alternate Overhead Press.mp4,,assets/posters/men/ea_dumbbell_standing_alternate_overhead_press.jpg,,overhead_press,True,False,Shoulders,False,True,True,1,1,NO_PURPOSE;NO_FEMALE_CLIP
ea_dumbbell_standing_alternate_raise,Dumbbell Standing Alternate Raise,Подъёмы гантелей перед собой стоя попеременно,dumbbell,Dumbbells,2,1,beginner,10,False,False,4,1,shoulder,exercises/men/Shoulders/Dumbbell Standing Alternate Raise.mp4,,assets/posters/men/ea_dumbbell_standing_alternate_raise.jpg,,,False,False,Shoulders,False,True,True,1,1,NO_PURPOSE;NO_FEMALE_CLIP
ea_dumbbell_standing_alternate_vertical_front_raises,Dumbbell Standing Alternate Vertical Front Raises,Вертикальные подъёмы гантелей перед собой стоя попеременно,dumbbell,Dumbbells,2,1,beginner,10,False,False,4,1,shoulder,exercises/men/Shoulders/Dumbbell Standing Alternate Vertical Front Raises.mp4,,assets/posters/men/ea_dumbbell_standing_alternate_vertical_front_raises.jpg,,,False,False,Shoulders,False,True,True,1,1,NO_PURPOSE;NO_FEMALE_CLIP
ea_dumbbell_standing_behind_back_shoulders_press,Dumbbell Standing Behind Back Shoulders Press,Жим гантелей из-за головы стоя,dumbbell,Dumbbells,3,2,beginner,10,False,False,4,2,shoulder|upper_back,exercises/men/Shoulders/Dumbbell Standing Behind Back Shoulders Press.mp4,,assets/posters/men/ea_dumbbell_standing_behind_back_shoulders_press.jpg,,,False,False,Shoulders,False,True,True,1,1,NO_PURPOSE;NO_FEMALE_CLIP
ea_dumbbell_standing_both_arms_kickback,Dumbbell Standing Both Arms Kickback,Разгибание рук с гантелями стоя двумя руками,dumbbell,Dumbbells,2,1,beginner,10,False,False,4,1,elbow,exercises/men/Triceps/Dumbbell Standing Both Arms Kickback.mp4,,assets/posters/men/ea_dumbbell_standing_both_arms_kickback.jpg,,,False,False,Triceps,False,True,True,1,1,NO_PURPOSE;NO_FEMALE_CLIP
ea_dumbbell_standing_calf_raise,Dumbbell Standing Calf Raise,Подъём на носки с гантелями стоя,dumbbell,Dumbbells,1,1,beginner,10,False,False,4,1,ankle,exercises/men/Legs/dumbbell standing calf raise.mp4,,assets/posters/men/ea_dumbbell_standing_calf_raise.jpg,,calf_raise,True,False,Legs,False,True,True,1,1,NO_PURPOSE;NO_FEMALE_CLIP
