id,title,group,has_purpose,final_priority,confirmed_real_issue_codes,visual_status
ea_kettlebell_suitcase_squat,Kettlebell Suitcase Squat,Legs,False,PASS,,NOT_VERIFIED
ea_kettlebell_sumo_squat,Kettlebell Sumo Squat,Legs,False,PASS,,NOT_VERIFIED
ea_kettlebell_sumo_squat_version_2,Kettlebell Sumo Squat (version 2),Legs,False,PASS,,NOT_VERIFIED
ea_kettlebell_sumo_squat_off_stepbox,Kettlebell Sumo Squat Off Stepbox,Legs,False,PASS,,NOT_VERIFIED
ea_kneeling_leg_curl_machine,Kneeling Leg Curl Machine,Legs,False,PASS,,NOT_VERIFIED
ea_kneeling_squat_jumps_bodyweight,Kneeling Squat Jumps Bodyweight,Legs,False,PASS,,NOT_VERIFIED
ea_landmine_calf_raise,Landmine Calf Raise,Legs,True,PASS,,PASS
ea_landmine_curtsy_lunge,Landmine Curtsy Lunge,Legs,True,PASS,,PASS
ea_landmine_glute_kick_back,Landmine Glute Kick Back,Legs,True,PASS,,PASS
ea_landmine_goblet_curtsy_lunge,Landmine Goblet Curtsy Lunge,Legs,True,PASS,,PASS
ea_landmine_goblet_lateral_lunge,Landmine Goblet Lateral Lunge,Legs,True,PASS,,PASS
ea_landmine_hack_squat,Landmine Hack Squat,Legs,True,PASS,,PASS
ea_landmine_lateral_lunge,Landmine Lateral Lunge,Legs,True,PASS,,PASS
ea_landmine_lunge_to_overhead_press,Landmine Lunge to Overhead Press,Legs,True,PASS,,PASS
ea_landmine_squat_and_press,Landmine Squat and Press,Legs,True,PASS,,PASS
ea_lateral_band_walks,Lateral Band Walks,Legs,True,PASS,,PASS
ea_lateral_box_jump,Lateral Box Jump,Legs,True,PASS,,PASS
ea_leg_press_machine_close_stance,Leg Press Machine Close Stance,Legs,False,PASS,,NOT_VERIFIED
ea_leg_press_machine_normal_stance,Leg Press Machine Normal Stance,Legs,False,PASS,,NOT_VERIFIED
ea_leg_press_wide_high_stance,Leg Press Wide High Stance,Legs,False,P2,DUPLICATE_STEPS,NOT_VERIFIED
ea_leg_press_wide_high_stance_behind_view,Leg Press Wide High Stance Behind View,Legs,False,P2,DUPLICATE_STEPS,NOT_VERIFIED
ea_lever_leg_extension,Lever Leg Extension,Legs,False,PASS,,NOT_VERIFIED
ea_lunge_front_kick,Lunge Front Kick,Legs,False,PASS,,NOT_VERIFIED
ea_lunge_pulses_bodyweight,Lunge Pulses Bodyweight,Legs,False,PASS,,NOT_VERIFIED
ea_lunge_reverse_with_resistance_band,Lunge Reverse with Resistance Band,Legs,False,PASS,,NOT_VERIFIED
ea_lunge_rotation_left_and_right_bodyweight,Lunge Rotation Left and Right Bodyweight,Legs,False,PASS,,NOT_VERIFIED
ea_lunge_to_knee_drive_left_bodyweight,Lunge to Knee Drive Left Bodyweight,Legs,False,PASS,,NOT_VERIFIED
ea_lunge_to_knee_drive_right_bodyweight,Lunge to Knee Drive Right Bodyweight,Legs,False,PASS,,NOT_VERIFIED
ea_lunges_alternate_leg_with_pause_bodyweight,Lunges Alternate Leg with Pause Bodyweight,Legs,False,PASS,,NOT_VERIFIED
ea_lunges_same_leg_side_view_bodyweight,Lunges Same Leg Side View Bodyweight,Legs,False,PASS,,NOT_VERIFIED
ea_lying_leg_curl_machine,Lying Leg Curl Machine,Legs,False,PASS,,NOT_VERIFIED
ea_mts_iso_lateral_kneeling_leg_curl,MTS Iso-lateral Kneeling LEG CURL,Legs,False,PASS,,NOT_VERIFIED
ea_med_ball_front_squat_raise,Med Ball Front Squat Raise,Legs,True,PASS,,PASS
ea_medicine_ball_jumps,Medicine Ball Jumps,Legs,True,PASS,,PASS
ea_multi_hip_abduction,Multi Hip Abduction,Legs,False,PASS,,NOT_VERIFIED
ea_multi_hip_adduction,Multi Hip Adduction,Legs,True,PASS,,PASS
ea_multi_hip_glute_extension,Multi Hip Glute Extension,Legs,False,PASS,,NOT_VERIFIED
ea_narrow_stance_heels_elevated_dumbbell_goblet_squats,Narrow Stance Heels Elevated Dumbbell Goblet Squats,Legs,True,PASS,,PASS
ea_nordic_hamstring_curl_with_partner,Nordic Hamstring Curl with Partner,Legs,True,P1,PRIOR_REAUDIT; SUPERLATIVE_CLAIM,PASS
ea_normal_squat_smith_machine,Normal Squat Smith Machine,Legs,True,PASS,,PASS
ea_pistol_squat_to_box,Pistol Squat to Box,Legs,True,PASS,,PASS
ea_plate_curtsy_lunge,Plate Curtsy Lunge,Legs,True,PASS,,PASS
ea_plate_deadlift,Plate Deadlift,Legs,True,PASS,,PASS
ea_plate_deficit_lunge,Plate Deficit Lunge,Legs,True,PASS,,PASS
ea_plate_forward_lunge,Plate Forward Lunge,Legs,True,PASS,,PASS
ea_plate_good_morning_anterior,Plate Good Morning Anterior,Legs,True,P2,SPINE_CUE,PASS
ea_plate_lateral_lunge,Plate Lateral Lunge,Legs,True,P1,PRIOR_REAUDIT; SUPERLATIVE_CLAIM,PASS
ea_plate_overhead_walking_lunge,Plate Overhead Walking Lunge,Legs,True,PASS,,PASS
ea_plate_single_leg_deadlift,Plate Single Leg Deadlift,Legs,True,PASS,,PASS
ea_plate_single_leg_pinch_grip_deadlift,Plate Single Leg Pinch Grip Deadlift,Legs,True,P1,PRIOR_REAUDIT,PASS
ea_plate_squat_hold,Plate Squat Hold,Legs,True,P2,PRIOR_REAUDIT,PASS
ea_plate_squat_hold_biceps_curl,Plate Squat Hold Biceps Curl,Legs,True,PASS,,PASS
ea_plate_squat_hold_reach,Plate Squat Hold Reach,Legs,True,PASS,,PASS
ea_plate_squat_reach,Plate Squat Reach,Legs,True,PASS,,PASS
ea_plate_staggered_deadlift,Plate Staggered Deadlift,Legs,True,PASS,,PASS
ea_plate_staggered_pinch_grip_deadlift,Plate Staggered Pinch Grip Deadlift,Legs,True,PASS,,PASS
ea_resistance_band_bent_leg_kickback_kneeling,Resistance Band Bent Leg Kickback (kneeling),Legs,False,PASS,,NOT_VERIFIED
ea_resistance_band_calf_press_sitting_on_chair,Resistance Band Calf Press Sitting on Chair,Legs,False,PASS,,NOT_VERIFIED
ea_resistance_band_clam,Resistance Band Clam,Legs,False,PASS,,NOT_VERIFIED
ea_resistance_band_hip_thrust_version_2,Resistance Band Hip Thrust (version 2),Legs,False,PASS,,NOT_VERIFIED
ea_resistance_band_hip_thrusts_on_knees,Resistance Band Hip Thrusts on Knees,Legs,False,PASS,,NOT_VERIFIED
ea_resistance_band_kneeling_leg_half_circle,Resistance Band Kneeling Leg Half Circle,Legs,False,P2,SPINE_CUE,NOT_VERIFIED
ea_resistance_band_kneeling_leg_half_circle_on_bench,Resistance Band Kneeling Leg Half Circle on Bench,Legs,False,P2,SPINE_CUE,NOT_VERIFIED
ea_resistance_band_leg_curl,Resistance Band Leg Curl,Legs,False,PASS,,NOT_VERIFIED
ea_resistance_band_leg_kickback,Resistance Band Leg Kickback,Legs,False,PASS,,NOT_VERIFIED
ea_resistance_band_lying_abduction,Resistance Band Lying Abduction,Legs,False,PASS,,NOT_VERIFIED
ea_resistance_band_lying_bent_knee_hip_abduction,Resistance Band Lying Bent Knee Hip Abduction,Legs,False,PASS,,NOT_VERIFIED
ea_resistance_band_lying_leg_raise,Resistance Band Lying Leg Raise,Legs,False,PASS,,NOT_VERIFIED
ea_resistance_band_one_leg_glute_bridge,Resistance Band One Leg Glute Bridge,Legs,False,PASS,,NOT_VERIFIED
ea_resistance_band_one_leg_kickback_bent_position,Resistance Band One Leg Kickback (bent Position),Legs,False,PASS,,NOT_VERIFIED
ea_resistance_band_reverse_hyper_with_stability_ball_on_flat_bench,Resistance Band Reverse Hyper with Stability Ball on Flat Bench,Legs,False,PASS,,NOT_VERIFIED
ea_resistance_band_seated_bent_knee_abduction,Resistance Band Seated Bent Knee Abduction,Legs,False,PASS,,NOT_VERIFIED
ea_resistance_band_seated_hip_abduction,Resistance Band Seated Hip Abduction,Legs,False,PASS,,NOT_VERIFIED
ea_resistance_band_side_plank_glute_raise,Resistance Band Side Plank Glute Raise,Legs,False,PASS,,NOT_VERIFIED
ea_resistance_band_squat,Resistance Band Squat,Legs,False,PASS,,NOT_VERIFIED
ea_resistance_band_squat_jump,Resistance Band Squat Jump,Legs,False,PASS,,NOT_VERIFIED
ea_resistance_band_standing_balance_glute_kickback,Resistance Band Standing Balance Glute Kickback,Legs,False,PASS,,NOT_VERIFIED
ea_resistance_band_standing_balance_glute_kickback_version_2,Resistance Band Standing Balance Glute Kickback (version 2),Legs,False,PASS,,NOT_VERIFIED
ea_resistance_band_standing_balance_hip_abduction,Resistance Band Standing Balance Hip Abduction,Legs,False,PASS,,NOT_VERIFIED
ea_resistance_band_standing_hip_abduction,Resistance Band Standing Hip Abduction,Legs,False,PASS,,NOT_VERIFIED
ea_reverse_lunge_left_resistance_band,Reverse Lunge Left Resistance Band,Legs,False,PASS,,NOT_VERIFIED
ea_seated_calf_machine,Seated Calf Machine,Legs,False,PASS,,NOT_VERIFIED
ea_seated_calf_raises_dumbbell_on_knee,Seated Calf Raises Dumbbell on Knee,Legs,False,PASS,,NOT_VERIFIED
ea_seated_hip_abductor_machine,Seated Hip Abductor Machine,Legs,False,PASS,,NOT_VERIFIED
ea_seated_leg_curl_machine,Seated Leg Curl Machine,Legs,False,PASS,,NOT_VERIFIED
ea_seated_leg_extension_single_leg,Seated Leg Extension Single Leg,Legs,False,PASS,,NOT_VERIFIED
ea_seated_leg_extension_alternate_legs,Seated Leg Extension_alternate Legs,Legs,False,PASS,,NOT_VERIFIED
ea_seated_leg_extension_both_legs,Seated Leg Extension_both Legs,Legs,False,PASS,,NOT_VERIFIED
ea_seated_machine_hip_adductor,Seated Machine Hip Adductor,Legs,False,PASS,,NOT_VERIFIED
ea_side_lunges_bodyweight,Side Lunges Bodyweight,Legs,False,PASS,,NOT_VERIFIED
ea_side_lying_leg_lift_left,Side Lying Leg Lift Left,Legs,False,PASS,,NOT_VERIFIED
ea_side_lying_leg_lift_right,Side Lying Leg Lift Right,Legs,False,PASS,,NOT_VERIFIED
ea_single_leg_calf_raise_leg_press_machine,Single Leg Calf Raise Leg Press Machine,Legs,False,PASS,,NOT_VERIFIED
ea_single_leg_incline_45_degree_leg_press_machine,Single Leg Incline 45 Degree Leg Press Machine,Legs,False,PASS,,NOT_VERIFIED
ea_single_leg_romanian_deadlift_dumbbell,Single Leg Romanian Deadlift Dumbbell,Legs,False,P2,SPINE_CUE,NOT_VERIFIED
ea_single_leg_romanian_deadlifts_right_cable_resistance_band,Single Leg Romanian Deadlifts Right Cable Resistance Band,Legs,False,P2,SPINE_CUE,NOT_VERIFIED
ea_sissy_squat_bodyweight,Sissy Squat Bodyweight,Legs,True,P1,PRIOR_REAUDIT; SUPERLATIVE_CLAIM,PASS
ea_smith_machine_bulgarian_split_squat,Smith Machine Bulgarian Split Squat,Legs,False,PASS,,NOT_VERIFIED
ea_smith_machine_calf_raise,Smith Machine Calf Raise,Legs,False,PASS,,NOT_VERIFIED
ea_smith_machine_narrow_stance_heels_elevated_squats,Smith Machine Narrow Stance Heels Elevated Squats,Legs,True,PASS,,PASS
ea_standing_cable_hip_flexion,Standing Cable Hip Flexion,Legs,True,PASS,,PASS
ea_standing_calf_raise_resistance_band,Standing Calf Raise Resistance Band,Legs,False,PASS,,NOT_VERIFIED
ea_standing_calf_raises_smith_machine,Standing Calf Raises Smith Machine,Legs,False,PASS,,NOT_VERIFIED
ea_standing_side_leg_raises,Standing Side Leg Raises,Legs,False,PASS,,NOT_VERIFIED
ea_step_up_on_chair_bodyweight,Step Up on Chair Bodyweight,Legs,False,PASS,,NOT_VERIFIED
ea_sumo_squat_over_shoulder_resistance_band,Sumo Squat Over Shoulder Resistance Band,Legs,False,PASS,,NOT_VERIFIED
ea_sumo_squat_in_between_legs_resistance_band,Sumo Squat in Between Legs Resistance Band,Legs,False,PASS,,NOT_VERIFIED
ea_suspension_trainer_with_grips_hip_bridge,Suspension Trainer with Grips Hip Bridge,Legs,False,PASS,,NOT_VERIFIED
ea_suspension_trainer_with_grips_leg_curl,Suspension Trainer with Grips Leg Curl,Legs,False,PASS,,NOT_VERIFIED
ea_suspension_trainer_with_grips_side_squat,Suspension Trainer with Grips Side Squat,Legs,False,PASS,,NOT_VERIFIED
ea_suspension_trainer_with_grips_split_squat,Suspension Trainer with Grips Split Squat,Legs,False,PASS,,NOT_VERIFIED
ea_suspension_trainer_with_grips_straight_hip_leg_curl,Suspension Trainer with Grips Straight Hip Leg Curl,Legs,False,PASS,,NOT_VERIFIED
ea_wall_sit_bodyweight,Wall Sit Bodyweight,Legs,False,PASS,,NOT_VERIFIED
ea_wall_squat_bodyweight,Wall Squat Bodyweight,Legs,False,PASS,,NOT_VERIFIED
ea_wall_squat_with_pause_bodyweight,Wall Squat with Pause Bodyweight,Legs,False,PASS,,NOT_VERIFIED
ea_barbell_clean_deadlift,Barbell Clean Deadlift,Powerlifting,False,PASS,,NOT_VERIFIED
ea_barbell_clean_pull,Barbell Clean Pull,Powerlifting,False,PASS,,NOT_VERIFIED
ea_barbell_clean_and_jerk,Barbell Clean and Jerk,Powerlifting,False,PASS,,NOT_VERIFIED
ea_barbell_clean_and_jerk_split_squat,Barbell Clean and Jerk Split Squat,Powerlifting,False,PASS,,NOT_VERIFIED
ea_barbell_clean_and_press,Barbell Clean and Press,Powerlifting,False,PASS,,NOT_VERIFIED
ea_barbell_deadlift,Barbell Deadlift,Powerlifting,False,P2,DUPLICATE_STEPS,NOT_VERIFIED
ea_barbell_deadlift_front_pov,Barbell Deadlift (front POV),Powerlifting,False,P2,DUPLICATE_STEPS,NOT_VERIFIED
ea_barbell_deadlift_side_pov,Barbell Deadlift (side POV),Powerlifting,False,P2,DUPLICATE_STEPS,NOT_VERIFIED
ea_barbell_full_clean,Barbell Full Clean,Powerlifting,False,PASS,,NOT_VERIFIED
ea_barbell_hang_clean,Barbell Hang Clean,Powerlifting,True,PASS,,PASS
ea_barbell_muscle_clean,Barbell Muscle Clean,Powerlifting,False,P2,DUPLICATE_STEPS,NOT_VERIFIED
ea_barbell_power_clean,Barbell Power Clean,Powerlifting,False,P2,DUPLICATE_STEPS,NOT_VERIFIED
ea_barbell_power_clean_from_blocks,Barbell Power Clean From Blocks,Powerlifting,False,PASS,,NOT_VERIFIED
ea_barbell_power_jerk,Barbell Power Jerk,Powerlifting,False,PASS,,NOT_VERIFIED
ea_barbell_power_snatch,Barbell Power Snatch,Powerlifting,False,PASS,,NOT_VERIFIED
ea_barbell_press_under,Barbell Press Under,Powerlifting,True,PASS,,PASS
ea_barbell_rack_pull,Barbell Rack Pull,Powerlifting,False,PASS,,NOT_VERIFIED
ea_barbell_snatch,Barbell Snatch,Powerlifting,False,PASS,,NOT_VERIFIED
ea_barbell_snatch_balance,Barbell Snatch Balance,Powerlifting,False,PASS,,NOT_VERIFIED
ea_barbell_snatch_from_blocks,Barbell Snatch From Blocks,Powerlifting,False,PASS,,NOT_VERIFIED
ea_barbell_snatch_pull,Barbell Snatch Pull,Powerlifting,False,PASS,,NOT_VERIFIED
ea_barbell_split_clean,Barbell Split Clean,Powerlifting,False,PASS,,NOT_VERIFIED
ea_barbell_split_jerk,Barbell Split Jerk,Powerlifting,False,PASS,,NOT_VERIFIED
ea_barbell_thruster,Barbell Thruster,Powerlifting,False,PASS,,NOT_VERIFIED
ea_cluster,Cluster,Powerlifting,False,PASS,,NOT_VERIFIED
ea_dumbbell_hang_power_clean,Dumbbell Hang Power Clean,Powerlifting,False,PASS,,NOT_VERIFIED
ea_dumbbell_one_arm_snatch,Dumbbell One Arm Snatch,Powerlifting,False,PASS,,NOT_VERIFIED
ea_plate_clean,Plate Clean,Powerlifting,True,PASS,,PASS
ea_plate_clean_and_press,Plate Clean and Press,Powerlifting,True,PASS,,PASS
ea_plate_thruster,Plate Thruster,Powerlifting,True,P1,PRIOR_REAUDIT; SUPERLATIVE_CLAIM,PASS
ea_sandbag_cleans,Sandbag Cleans,Powerlifting,True,PASS,,PASS
ea_arm_circle,Arm Circle,Shoulders,False,PASS,,NOT_VERIFIED
ea_arm_circles_backward,Arm Circles Backward,Shoulders,False,PASS,,NOT_VERIFIED
ea_arm_swing_side_to_side,Arm Swing Side to Side,Shoulders,False,PASS,,NOT_VERIFIED
ea_arm_tuck_side_bend,Arm Tuck Side Bend,Shoulders,False,PASS,,NOT_VERIFIED
ea_arms_behind_back_shoulder_flexor_stretch,Arms Behind Back Shoulder Flexor Stretch,Shoulders,False,PASS,,NOT_VERIFIED
ea_arnold_press_cable_resistance_band_standing,Arnold Press Cable Resistance Band Standing,Shoulders,False,PASS,,NOT_VERIFIED
ea_arnold_press_dumbbell,Arnold Press Dumbbell,Shoulders,False,PASS,,NOT_VERIFIED
ea_backhand_raise,Backhand Raise,Shoulders,False,P2,SPINE_CUE,NOT_VERIFIED
ea_band_behind_neck_shoulder_press,Band Behind Neck Shoulder Press,Shoulders,False,P1,BEHIND_NECK,NOT_VERIFIED
ea_band_close_grip_row,Band Close Grip Row,Shoulders,False,PASS,,NOT_VERIFIED
ea_band_face_pull,Band Face Pull,Shoulders,False,P2,DUPLICATE_STEPS,NOT_VERIFIED
ea_band_front_face_pull,Band Front Face Pull,Shoulders,False,PASS,,NOT_VERIFIED
ea_band_front_raise,Band Front Raise,Shoulders,False,PASS,,NOT_VERIFIED
ea_band_horizontal_shrug,Band Horizontal Shrug,Shoulders,False,PASS,,NOT_VERIFIED
ea_band_incline_row,Band Incline Row,Shoulders,False,PASS,,NOT_VERIFIED
ea_band_incline_t_raise,Band Incline T Raise,Shoulders,False,PASS,,NOT_VERIFIED
ea_band_incline_y_raise,Band Incline Y Raise,Shoulders,False,PASS,,NOT_VERIFIED
ea_band_reverse_fly,Band Reverse Fly,Shoulders,False,PASS,,NOT_VERIFIED
ea_band_seated_lateral_raise,Band Seated Lateral Raise,Shoulders,False,PASS,,NOT_VERIFIED
ea_band_seated_neutral_grip_shoulders_press,Band Seated Neutral Grip Shoulders Press,Shoulders,False,PASS,,NOT_VERIFIED
ea_band_seated_shoulder_press,Band Seated Shoulder Press,Shoulders,False,PASS,,NOT_VERIFIED
ea_band_single_arm_overhead_press,Band Single Arm Overhead Press,Shoulders,False,PASS,,NOT_VERIFIED
ea_band_standing_rear_delt_row,Band Standing Rear Delt Row,Shoulders,False,PASS,,NOT_VERIFIED
ea_band_y_raise,Band Y Raise,Shoulders,False,PASS,,NOT_VERIFIED
ea_barbell_back_wide_shrug,Barbell Back Wide Shrug,Shoulders,False,P2,DUPLICATE_STEPS,NOT_VERIFIED
ea_barbell_back_wide_shrugs,Barbell Back Wide Shrugs,Shoulders,False,P2,DUPLICATE_STEPS,NOT_VERIFIED
ea_barbell_behind_neck_push_press,Barbell Behind Neck Push Press,Shoulders,False,P1,BEHIND_NECK,NOT_VERIFIED
ea_barbell_behind_the_back_push_press_single_arm_balance,Barbell Behind the Back Push Press Single Arm Balance,Shoulders,False,PASS,,NOT_VERIFIED
ea_barbell_bent_over_reverse_raise_skier,Barbell Bent Over Reverse Raise (skier),Shoulders,False,PASS,,NOT_VERIFIED
ea_barbell_decline_shrug,Barbell Decline Shrug,Shoulders,False,PASS,,NOT_VERIFIED
ea_barbell_incline_shoulders_press,Barbell Incline Shoulders Press,Shoulders,False,PASS,,NOT_VERIFIED
ea_barbell_incline_shoulders_press_inside_squat_cage,Barbell Incline Shoulders Press (inside Squat Cage),Shoulders,False,PASS,,NOT_VERIFIED
ea_barbell_overhead_shrug,Barbell Overhead Shrug,Shoulders,False,PASS,,NOT_VERIFIED
ea_barbell_rear_delt_raise,Barbell Rear Delt Raise,Shoulders,False,PASS,,NOT_VERIFIED
ea_barbell_seated_behind_neck_military_press,Barbell Seated Behind Neck Military Press,Shoulders,False,P1,BEHIND_NECK,NOT_VERIFIED
ea_barbell_seated_military_press,Barbell Seated Military Press,Shoulders,False,PASS,,NOT_VERIFIED
ea_barbell_seated_overhead_press,Barbell Seated Overhead Press,Shoulders,False,PASS,,NOT_VERIFIED
ea_barbell_shrugs,Barbell Shrugs,Shoulders,False,PASS,,NOT_VERIFIED
ea_barbell_silverback_shrug,Barbell Silverback Shrug,Shoulders,False,PASS,,NOT_VERIFIED
ea_barbell_standing_close_grip_military_press,Barbell Standing Close Grip Military Press,Shoulders,False,PASS,,NOT_VERIFIED
ea_barbell_standing_military_press,Barbell Standing Military Press,Shoulders,False,PASS,,NOT_VERIFIED
ea_barbell_standing_shoulder_press,Barbell Standing Shoulder Press,Shoulders,False,PASS,,NOT_VERIFIED
ea_barbell_standing_wide_grip_military_press,Barbell Standing Wide Grip Military Press,Shoulders,False,PASS,,NOT_VERIFIED
ea_barbell_wide_shrug,Barbell Wide Shrug,Shoulders,False,PASS,,NOT_VERIFIED
ea_barbell_z_press,Barbell Z Press,Shoulders,False,PASS,,NOT_VERIFIED
ea_behind_neck_press_resistance_band_cable,Behind Neck Press Resistance Band Cable,Shoulders,False,P1,BEHIND_NECK,NOT_VERIFIED
ea_bent_over_rear_delt_fly_dumbbell,Bent Over Rear Delt Fly Dumbbell,Shoulders,False,PASS,,NOT_VERIFIED
ea_bent_over_rear_deltoid_fly_resistance_band,Bent Over Rear Deltoid Fly Resistance Band,Shoulders,False,PASS,,NOT_VERIFIED
ea_bodyweight_bent_over_rear_delt_fly,Bodyweight Bent Over Rear Delt Fly,Shoulders,False,PASS,,NOT_VERIFIED
ea_bodyweight_standing_around_world_wall_supported,Bodyweight Standing Around World Wall Supported,Shoulders,False,PASS,,NOT_VERIFIED
ea_bodyweight_standing_military_press,Bodyweight Standing Military Press,Shoulders,False,PASS,,NOT_VERIFIED
ea_bodyweight_standing_military_press_wall_supported,Bodyweight Standing Military Press Wall Supported,Shoulders,False,PASS,,NOT_VERIFIED
ea_bodyweight_standing_shrug,Bodyweight Standing Shrug,Shoulders,False,PASS,,NOT_VERIFIED
ea_cable_30_degree_shrug,Cable 30 Degree Shrug,Shoulders,True,PASS,,PASS
ea_cable_bent_over_one_arm_lateral_raise,Cable Bent Over One Arm Lateral Raise,Shoulders,False,PASS,,NOT_VERIFIED
ea_cable_face_pull_with_rope,Cable Face Pull with Rope,Shoulders,True,PASS,,PASS
ea_cable_front_raises_straight_bar,Cable Front Raises Straight Bar,Shoulders,False,PASS,,NOT_VERIFIED
ea_cable_lateral_raises,Cable Lateral Raises,Shoulders,False,PASS,,NOT_VERIFIED
ea_cable_leaning_lateral_raise,Cable Leaning Lateral Raise,Shoulders,False,PASS,,NOT_VERIFIED
ea_cable_one_arm_front_raise,Cable One Arm Front Raise,Shoulders,False,PASS,,NOT_VERIFIED
ea_cable_rear_delt_fly,Cable Rear Delt Fly,Shoulders,False,PASS,,NOT_VERIFIED
ea_cable_rear_drive_bent_arm,Cable Rear Drive Bent Arm,Shoulders,False,PASS,,NOT_VERIFIED
ea_cable_reverse_fly_on_crossover,Cable Reverse Fly on Crossover,Shoulders,False,PASS,,NOT_VERIFIED
ea_cable_seated_rear_lateral_raise,Cable Seated Rear Lateral Raise,Shoulders,False,PASS,,NOT_VERIFIED
ea_cable_single_arm_reverse_fly,Cable Single Arm Reverse Fly,Shoulders,True,PASS,,PASS
ea_cable_upright_row_with_ez_bar,Cable Upright Row with EZ Bar,Shoulders,False,P1,UPRIGHT_ROW,NOT_VERIFIED
ea_cable_upright_row_with_straight_bar,Cable Upright Row with Straight Bar,Shoulders,False,P1,UPRIGHT_ROW,NOT_VERIFIED
ea_cable_y_raise,Cable Y Raise,Shoulders,False,PASS,,NOT_VERIFIED
ea_cross_over_shoulder_stretch,Cross Over Shoulder Stretch,Shoulders,False,PASS,,NOT_VERIFIED
ea_dumbbell_alternate_shoulder_press,Dumbbell Alternate Shoulder Press,Shoulders,False,PASS,,NOT_VERIFIED
ea_dumbbell_alternate_side_press,Dumbbell Alternate Side Press,Shoulders,False,PASS,,NOT_VERIFIED
ea_dumbbell_alternating_arnold_press,Dumbbell Alternating Arnold Press,Shoulders,True,PASS,,PASS
ea_dumbbell_armpit_row,Dumbbell Armpit Row,Shoulders,False,PASS,,NOT_VERIFIED
ea_dumbbell_arnold_press_version_2,Dumbbell Arnold Press (version 2),Shoulders,False,PASS,,NOT_VERIFIED
ea_dumbbell_arnold_press_seated,Dumbbell Arnold Press Seated,Shoulders,False,PASS,,NOT_VERIFIED
ea_dumbbell_around_the_world,Dumbbell Around the World,Shoulders,False,PASS,,NOT_VERIFIED
ea_dumbbell_bench_seated_press,Dumbbell Bench Seated Press,Shoulders,False,PASS,,NOT_VERIFIED
ea_dumbbell_bent_arm_lateral_raise,Dumbbell Bent Arm Lateral Raise,Shoulders,False,PASS,,NOT_VERIFIED
ea_dumbbell_bent_over_face_pull,Dumbbell Bent Over Face Pull,Shoulders,False,PASS,,NOT_VERIFIED
ea_dumbbell_bicep_curl_to_shoulder_press,Dumbbell Bicep Curl to Shoulder Press,Shoulders,False,PASS,,NOT_VERIFIED
ea_dumbbell_chest_supported_lateral_raises,Dumbbell Chest Supported Lateral Raises,Shoulders,False,PASS,,NOT_VERIFIED
ea_dumbbell_chest_supported_y_raise,Dumbbell Chest Supported Y Raise,Shoulders,True,P1,PRIOR_REAUDIT; SUPERLATIVE_CLAIM,PASS
ea_dumbbell_close_grip_shoulder_press_sit_up,Dumbbell Close Grip Shoulder Press Sit Up,Shoulders,False,PASS,,NOT_VERIFIED
ea_dumbbell_cuban_press_version_2,Dumbbell Cuban Press (version 2),Shoulders,False,PASS,,NOT_VERIFIED
ea_dumbbell_decline_shrug,Dumbbell Decline Shrug,Shoulders,False,PASS,,NOT_VERIFIED
ea_dumbbell_external_rotatio,Dumbbell External Rotatio,Shoulders,False,P2,DUPLICATE_STEPS,NOT_VERIFIED
ea_dumbbell_external_rotation,Dumbbell External Rotation,Shoulders,False,P2,DUPLICATE_STEPS,NOT_VERIFIED
